Location Code,County,Area Name,Region,School Years,Number Overweight,Percent Overweight,Number Obese,Percent Obese,Number Overweight or Obese,Percent Overweight or Obese,Grade Level,Area Type,Street Address,City,State,Zip Code,Location 1
42400,CATTARAUGUS,OLEAN CITY SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,66,18.4,70,19.5,136,37.9,MIDDLE/HIGH,SCHOOL DISTRICT,410 W SULLIVAN ST,OLEAN,NY,14760,"(42.0815, -78.4345)"
571800,STEUBEN,HORNELL CITY SCHOOL DISTRICT,FINGER LAKES,2016-2018,38,11.6,48,14.7,86,26.3,ELEMENTARY,SCHOOL DISTRICT,25 PEARL ST,HORNELL,NY,14843,"(42.3265, -77.6542)"
140600,ERIE,BUFFALO CITY SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,324,14.2,363,15.9,687,30.0,ELEMENTARY,SCHOOL DISTRICT,712 CITY HALL,BUFFALO,NY,14202,"(42.8863, -78.8787)"
580207,SUFFOLK,MOUNT SINAI UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,122,14.0,105,12.1,227,26.1,DISTRICT TOTAL,SCHOOL DISTRICT,118 N COUNTRY RD,MOUNT SINAI,NY,11766,"(40.9425, -73.0245)"
151102,ESSEX,LAKE PLACID CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,15,16.1,20,21.5,35,37.6,MIDDLE/HIGH,SCHOOL DISTRICT,50 CUMMINGS RD,LAKE PLACID,NY,12946,"(44.2812, -73.9885)"
141301,ERIE,IROQUOIS CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,70,16.4,53,12.4,123,28.7,ELEMENTARY,SCHOOL DISTRICT,2111 GIRDLE RD,ELMA,NY,14059,"(42.8356, -78.6063)"
180202,GENESEE,ALEXANDER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,51,17.1,35,11.7,86,28.9,DISTRICT TOTAL,SCHOOL DISTRICT,3314 BUFFALO ST,ALEXANDER,NY,14005,"(42.902, -78.2611)"
31501,BROOME,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2014-2016,150,14.4,202,19.4,352,33.8,DISTRICT TOTAL,SCHOOL DISTRICT,1100 E MAIN ST,ENDICOTT,NY,13760,"(42.0973, -76.0513)"
580301,SUFFOLK,EAST HAMPTON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,55,19.6,64,22.8,119,42.5,ELEMENTARY,SCHOOL DISTRICT,4 LONG LN,EAST HAMPTON,NY,11937,"(40.9678, -72.1992)"
220101,JEFFERSON,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,95,18.7,91,17.9,186,36.7,ELEMENTARY,SCHOOL DISTRICT,13180 US RT 11,ADAMS,NY,13605,"(43.8591, -76.0066)"
512902,ST. LAWRENCE,POTSDAM CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2012-2014,31,15.0,33,16.0,64,31.1,ELEMENTARY,SCHOOL DISTRICT,29 LEROY ST,POTSDAM,NY,13676,"(44.674, -74.9818)"
580206,SUFFOLK,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,44,15.1,30,10.3,74,25.4,DISTRICT TOTAL,SCHOOL DISTRICT,550 SCRAGGY HILL RD,PORT JEFFERSON,NY,11777,"(40.944, -73.0528)"
621601,ULSTER,SAUGERTIES CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,105,16.5,122,19.2,227,35.6,ELEMENTARY,SCHOOL DISTRICT,310 WASHINGTON AVE EXT,SAUGERTIES,NY,12477,"(42.0869, -73.9515)"
280202,NASSAU,UNIONDALE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,199,15.7,332,26.3,531,42.1,ELEMENTARY,SCHOOL DISTRICT,933 GOODRICH ST,UNIONDALE,NY,11553,"(40.7048, -73.5842)"
120401,DELAWARE,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,15,36.6,15,36.6,30,73.2,MIDDLE/HIGH,SCHOOL DISTRICT,15611 STATE  HWY 23,DAVENPORT,NY,13750,"(42.4702, -74.848)"
160101,FRANKLIN,TUPPER LAKE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,24,21.1,29,25.4,53,46.5,MIDDLE/HIGH,SCHOOL DISTRICT,294 HOSLEY AVE,TUPPER LAKE,NY,12986,"(44.2221, -74.4438)"
440601,ORANGE,GOSHEN CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,95,18.8,80,15.8,175,34.7,ELEMENTARY,SCHOOL DISTRICT,227 MAIN ST,GOSHEN,NY,10924,"(41.4043, -74.3198)"
131701,DUTCHESS,RED HOOK CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,74,13.9,85,16.0,159,29.9,DISTRICT TOTAL,SCHOOL DISTRICT,9 MILL RD,RED HOOK,NY,12571,"(42.0187, -73.8714)"
661904,WESTCHESTER,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2016-2018,187,19.2,273,28.1,460,47.3,ELEMENTARY,SCHOOL DISTRICT,113 BOWMAN AVE,PORT CHESTER,NY,10573,"(41.0042, -73.6888)"
81003,CHENANGO,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2014-2016,15,13.3,19,16.9,34,30.3,ELEMENTARY,SCHOOL DISTRICT,4238 STATE HWY 8,NEW BERLIN,NY,13411,"(42.6425, -75.3303)"
31101,BROOME,MAINE ENDWELL CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2014-2016,56,14.2,39,9.8,95,24.1,ELEMENTARY,SCHOOL DISTRICT,712 FARM-TO-MARKET RD,ENDWELL,NY,13760,"(42.1281, -76.0238)"
412801,ONEIDA,WESTMORELAND CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,26,18.2,34,23.8,60,42.0,MIDDLE/HIGH,SCHOOL DISTRICT,5176 RT 233,WESTMORELAND,NY,13490,"(43.1135, -75.4035)"
580903,SUFFOLK,QUOGUE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,5,11.4,6,13.6,11,25.0,ELEMENTARY,SCHOOL DISTRICT,10 EDGEWOOD RD,QUOGUE,NY,11959,"(40.821, -72.6054)"
461300,OSWEGO,OSWEGO CITY SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,134,12.2,343,31.1,477,43.3,ELEMENTARY,SCHOOL DISTRICT,120 E 1ST ST,OSWEGO,NY,13126,"(43.4567, -76.5073)"
421001,ONONDAGA,FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2016-2018,86,10.8,76,9.5,162,20.4,ELEMENTARY,SCHOOL DISTRICT,8199 E SENECA TPKE,MANLIUS,NY,13104,"(43.007, -75.9606)"
22401,ALLEGANY,SCIO CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,17,13.7,27,21.7,44,35.4,DISTRICT TOTAL,SCHOOL DISTRICT,3968 WASHINGTON ST,SCIO,NY,14880,"(42.1728, -77.9777)"
65,WAYNE,WAYNE,FINGER LAKES,2014-2016,864,17.4,1009,20.3,1873,37.8,DISTRICT TOTAL,COUNTY,,,NY,,
571502,STEUBEN,CANISTEO-GREENWOOD CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,26,22.8,27,23.7,53,46.5,MIDDLE/HIGH,SCHOOL DISTRICT,84 GREENWOOD ST,CANISTEO,NY,14823,"(42.2654, -77.6091)"
251601,MADISON,CHITTENANGO CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,72,15.4,85,18.2,157,33.6,DISTRICT TOTAL,SCHOOL DISTRICT,1732 FYLER RD,CHITTENANGO,NY,13037,"(43.0872, -75.8767)"
430501,ONTARIO,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,16,12.9,25,20.2,41,33.1,MIDDLE/HIGH,SCHOOL DISTRICT,1 OAKMOUNT AVE,EAST BLOOMFIELD,NY,14443,"(42.8998, -77.4265)"
580403,SUFFOLK,HUNTINGTON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,88,12.1,154,21.2,242,33.2,ELEMENTARY,SCHOOL DISTRICT,50 TOWER ST,HUNTINGTON STATION,NY,11746,"(40.8558, -73.4169)"
490101,RENSSELAER,BERLIN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,15,12.4,24,19.8,39,32.2,MIDDLE/HIGH,SCHOOL DISTRICT,53 SCHOOL ST,BERLIN,NY,12022,"(42.6899, -73.3663)"
260401,MONROE,GATES-CHILI CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,382,16.1,462,19.5,844,35.6,DISTRICT TOTAL,SCHOOL DISTRICT,3 SPARTAN WAY,ROCHESTER,NY,14624,"(43.1604, -77.7092)"
660203,WESTCHESTER,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,121,15.4,114,14.5,235,29.9,DISTRICT TOTAL,SCHOOL DISTRICT,61 TROLLEY RD,MONTROSE,NY,10548,"(41.2519, -73.9381)"
630601,WARREN,JOHNSBURG CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,11,15.3,13,18.1,24,33.3,MIDDLE/HIGH,SCHOOL DISTRICT,165 MAIN ST,NORTH CREEK,NY,12853,"(43.6939, -73.9843)"
61601,CHAUTAUQUA,PANAMA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,36,16.7,41,19.1,77,35.8,DISTRICT TOTAL,SCHOOL DISTRICT,41 NORTH ST,PANAMA,NY,14767,"(42.0779, -79.4836)"
91402,CLINTON,SARANAC CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,71,14.6,81,16.7,152,31.4,DISTRICT TOTAL,SCHOOL DISTRICT,32 EMMONS ST,DANNEMORA,NY,12981,"(44.7135, -73.7224)"
521301,SARATOGA,BALLSTON SPA CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,111,14.7,87,11.6,198,26.3,ELEMENTARY,SCHOOL DISTRICT,70 MALTA AVE,BALLSTON SPA,NY,12020,"(43.0047, -73.8469)"
60301,CHAUTAUQUA,FREWSBURG CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,31,12.9,22,9.2,53,22.1,ELEMENTARY,SCHOOL DISTRICT,26 INSTITUTE ST,FREWSBURG,NY,14738,"(42.0542, -79.1604)"
511201,ST. LAWRENCE,HAMMOND CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,14,15.7,24,27.0,38,42.7,DISTRICT TOTAL,SCHOOL DISTRICT,51 S MAIN ST,HAMMOND,NY,13646,"(44.5117, -75.7473)"
580304,SUFFOLK,SPRINGS UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,12,17.6,16,23.5,28,41.1,MIDDLE/HIGH,SCHOOL DISTRICT,48 SCHOOL ST,EAST HAMPTON,NY,11937,"(41.0174, -72.1569)"
500401,ROCKLAND,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),HUDSON VALLEY,2014-2016,229,15.2,221,14.7,450,29.9,DISTRICT TOTAL,SCHOOL DISTRICT,45 MOUNTAIN AVE,HILLBURN,NY,10931,"(41.125, -74.1693)"
580917,SUFFOLK,EAST QUOGUE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,28,16.0,29,16.5,57,32.5,DISTRICT TOTAL,SCHOOL DISTRICT,6 CENTRAL AVE,EAST QUOGUE,NY,11942,"(40.8463, -72.5858)"
151401,ESSEX,SCHROON LAKE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,5,15.2,5,15.2,10,30.3,MIDDLE/HIGH,SCHOOL DISTRICT,1125 US RT 9,SCHROON LAKE,,12870,"(43.8389, -73.7614)"
121701,DELAWARE,STAMFORD CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,,,14,35.9,,,MIDDLE/HIGH,SCHOOL DISTRICT,1 RIVER ST,STAMFORD,NY,12167,"(42.4108, -74.6211)"
522001,SARATOGA,STILLWATER CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,27,10.9,45,18.2,72,29.1,ELEMENTARY,SCHOOL DISTRICT,1068 HUDSON AVE,STILLWATER,NY,12170,"(42.9497, -73.6423)"
490804,RENSSELAER,WYNANTSKILL UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,20,15.1,21,15.9,41,31.0,DISTRICT TOTAL,SCHOOL DISTRICT,25 EAST AVE,TROY,NY,12180,"(42.6689, -73.6296)"
131601,DUTCHESS,ARLINGTON CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,189,17.2,178,16.2,367,33.4,MIDDLE/HIGH,SCHOOL DISTRICT,144 TODD HILL RD,LAGRANGEVILLE,NY,12603,"(41.6985, -73.8821)"
442111,ORANGE,GREENWOOD LAKE UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2012-2014,17,14.5,19,16.2,36,30.8,ELEMENTARY,SCHOOL DISTRICT,1247 LAKES RD,MONROE,NY,10925,"(41.2671, -74.2601)"
580901,SUFFOLK,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,11 MILL RD,REMSENBURG,NY,11960,"(40.8147, -72.6944)"
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,FINGER LAKES,2014-2016,51,14.9,51,14.9,102,29.8,MIDDLE/HIGH,SCHOOL DISTRICT,6200 ONTARIO CTR RD,ONTARIO CENTER,NY,14520,"(43.2232, -77.3057)"
280405,NASSAU,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,87,11.2,171,22.0,258,33.2,DISTRICT TOTAL,SCHOOL DISTRICT,1950 HILLSIDE AVE,NEW HYDE PARK,NY,11040,"(40.7504, -73.681)"
30501,BROOME,HARPURSVILLE CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2012-2014,51,24.5,42,20.2,93,44.7,ELEMENTARY,SCHOOL DISTRICT,54 MAIN ST,HARPURSVILLE,NY,13787,"(42.1817, -75.6229)"
591401,SULLIVAN,MONTICELLO CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,133,18.7,165,23.2,298,41.9,ELEMENTARY,SCHOOL DISTRICT,237 FORESTBURGH RD,MONTICELLO,NY,12701,"(41.6418, -74.7061)"
90901,CLINTON,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,48,17.6,61,22.3,109,39.9,DISTRICT TOTAL,SCHOOL DISTRICT,5572 RT 11,ELLENBURG DEPOT,NY,12935,"(44.8607, -73.7854)"
640601,WASHINGTON,FORT EDWARD UNION FREE SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,28,12.4,56,24.8,84,37.3,DISTRICT TOTAL,SCHOOL DISTRICT,220 BROADWAY,FORT EDWARD,NY,12828,"(43.2737, -73.5869)"
580101,SUFFOLK,BABYLON UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,117,21.2,67,12.2,184,33.4,DISTRICT TOTAL,SCHOOL DISTRICT,50 RAILROAD AVE,BABYLON,NY,11702,"(40.6994, -73.3266)"
280217,NASSAU,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,121,16.6,49,6.7,170,23.3,DISTRICT TOTAL,SCHOOL DISTRICT,760 WASHINGTON ST,FRANKLIN SQUARE,NY,11010,"(40.7117, -73.6685)"
141101,ERIE,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,45,17.5,43,16.7,88,34.2,MIDDLE/HIGH,SCHOOL DISTRICT,307 NEWMAN ST,SPRINGVILLE,NY,14141,"(42.5168, -78.6561)"
140207,ERIE,SWEET HOME CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2012-2014,162,14.3,131,11.5,293,25.8,DISTRICT TOTAL,SCHOOL DISTRICT,1901 SWEET HOME RD,AMHERST,NY,14228,"(43.0125, -78.7992)"
580212,SUFFOLK,LONGWOOD CENTRAL SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,334,16.5,390,19.3,724,35.8,ELEMENTARY,SCHOOL DISTRICT,35 YAPHNK-MID ISL RD,MIDDLE ISLAND,NY,11953,"(40.8773, -72.9413)"
661401,WESTCHESTER,OSSINING UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,106,20.9,88,17.4,194,38.4,MIDDLE/HIGH,SCHOOL DISTRICT,190 CROTON AVE,OSSINING,NY,10562,"(41.167, -73.8464)"
20601,ALLEGANY,ANDOVER CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,9,15.7,16,28.0,25,43.8,MIDDLE/HIGH,SCHOOL DISTRICT,31-35 ELM ST,ANDOVER,NY,14806,"(42.1586, -77.792)"
20101,ALLEGANY,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,15,26.3,,,,,ELEMENTARY,SCHOOL DISTRICT,6795 RT 21,ALMOND,NY,14804,"(42.2954, -77.749)"
511201,ST. LAWRENCE,HAMMOND CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2012-2014,6,17.1,,,,,ELEMENTARY,SCHOOL DISTRICT,51 S MAIN ST,HAMMOND,NY,13646,"(44.5117, -75.7473)"
10623,ALBANY,NORTH COLONIE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,94,15.5,78,12.9,172,28.4,ELEMENTARY,SCHOOL DISTRICT,91 FIDDLERS LN,LATHAM,NY,12110,"(42.7289, -73.7481)"
14,ERIE,ERIE,WESTERN NEW YORK,2012-2014,2537,18.0,2495,17.7,5032,35.6,MIDDLE/HIGH,COUNTY,,,,,
671201,WYOMING,PERRY CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,28,19.6,33,23.1,61,42.7,MIDDLE/HIGH,SCHOOL DISTRICT,33 WATKINS AVE,PERRY,NY,14530,"(42.7236, -78.003)"
140701,ERIE,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,66,14.3,75,16.3,141,30.7,ELEMENTARY,SCHOOL DISTRICT,3600 UNION RD,CHEEKTOWAGA,NY,14225,"(42.9116, -78.7546)"
260901,MONROE,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,FINGER LAKES,2012-2014,55,11.9,40,8.7,95,20.6,ELEMENTARY,SCHOOL DISTRICT,20 CHURCH ST,HONEOYE FALLS,NY,14472,"(42.951, -77.5891)"
280216,NASSAU,ELMONT UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2014-2016,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,135 ELMONT RD,ELMONT,NY,11003,"(40.7064, -73.7106)"
220401,JEFFERSON,GENERAL BROWN CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,55,17.2,55,17.2,110,34.5,ELEMENTARY,SCHOOL DISTRICT,17643 CEMETERY RD,DEXTER,NY,13634,"(44.0135, -76.019)"
580902,SUFFOLK,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,94,18.6,63,12.5,157,31.0,DISTRICT TOTAL,SCHOOL DISTRICT,340 MILL RD,WESTHAMPTON BEACH,NY,11978,"(40.8174, -72.6514)"
410401,ONEIDA,ADIRONDACK CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2012-2014,28,14.9,55,29.3,83,44.1,MIDDLE/HIGH,SCHOOL DISTRICT,110 FORD ST,BOONVILLE,NY,13309,"(43.4829, -75.3374)"
191401,GREENE,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,5411 STATE RT 23,WINDHAM,NY,12496,"(42.3073, -74.2548)"
412000,ONEIDA,SHERRILL CITY SCHOOL DISTRICT,CENTRAL NEW YORK,2010-2012,53,15.9,79,23.7,132,39.5,MIDDLE/HIGH,SCHOOL DISTRICT,5275 STATE RT 31,VERONA,NY,13478,"(43.1351, -75.5815)"
280411,NASSAU,CARLE PLACE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2010-2012,42,15.1,41,14.7,83,29.9,ELEMENTARY,SCHOOL DISTRICT,168 CHERRY LN,CARLE PLACE,NY,11514,"(40.7541, -73.6057)"
240101,LIVINGSTON,AVON CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,33,16.2,29,14.2,62,30.4,ELEMENTARY,SCHOOL DISTRICT,191 CLINTON ST,AVON,NY,14414,"(42.908, -77.7398)"
100902,COLUMBIA,GERMANTOWN CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2010-2012,11,20.8,6,11.3,17,32.1,MIDDLE/HIGH,SCHOOL DISTRICT,123 MAIN ST,GERMANTOWN,NY,12526,"(42.1336, -73.8902)"
140600,ERIE,BUFFALO CITY SCHOOL DISTRICT,WESTERN NEW YORK,2016-2018,453,17.3,677,25.9,1130,43.2,MIDDLE/HIGH,SCHOOL DISTRICT,712 CITY HALL,BUFFALO,NY,14202,"(42.8863, -78.8787)"
511602,ST. LAWRENCE,LISBON CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,13,36.1,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,6866 COUNTY RT 10,LISBON,NY,13658,"(44.7231, -75.323)"
591502,SULLIVAN,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,53,15.7,103,30.5,156,46.2,DISTRICT TOTAL,SCHOOL DISTRICT,33 SCHOOLHOUSE RD,JEFFERSONVILLE,NY,12748,"(41.7781, -74.94)"
200401,HAMILTON,INDIAN LAKE CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2016-2018,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,28 W MAIN ST,INDIAN LAKE,NY,12842,"(43.7764, -74.277)"
140801,ERIE,CLARENCE CENTRAL SCHOOL DISTRICT,WESTERN NEW YORK,2014-2016,102,15.7,63,9.7,165,25.4,MIDDLE/HIGH,SCHOOL DISTRICT,9625 MAIN ST,CLARENCE,NY,14031,"(42.8952, -78.7943)"
420501,ONONDAGA,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,82,17.2,108,22.7,190,40.0,DISTRICT TOTAL,SCHOOL DISTRICT,9 N CHAPPELL ST,JORDAN,NY,13080,"(43.0348, -76.4461)"
80101,CHENANGO,AFTON CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2016-2018,,,,,,,MIDDLE/HIGH,SCHOOL DISTRICT,29 ACADEMY ST,AFTON,NY,13730,"(42.2305, -75.5277)"
1,ALBANY,ALBANY,NORTHEASTERN NEW YORK,2010-2012,855,15.6,895,16.4,1750,32.0,ELEMENTARY,COUNTY,,,,,
261801,MONROE,BROCKPORT CENTRAL SCHOOL DISTRICT,FINGER LAKES,2010-2012,42,15.3,78,28.5,120,43.8,MIDDLE/HIGH,SCHOOL DISTRICT,40 ALLEN ST,BROCKPORT,NY,14420,"(43.208, -77.9459)"
660302,WESTCHESTER,TUCKAHOE UNION FREE SCHOOL DISTRICT,HUDSON VALLEY,2014-2016,17,14.1,13,10.8,30,25.0,MIDDLE/HIGH,SCHOOL DISTRICT,65 SIWANOY BLVD,EASTCHESTER,NY,10709,"(40.9422, -73.813)"
471400,OTSEGO,ONEONTA CITY SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,30,14.2,46,21.8,76,36.0,MIDDLE/HIGH,SCHOOL DISTRICT,31 CENTER ST,ONEONTA,NY,13820,"(42.4591, -75.06464)"
400400,NIAGARA,LOCKPORT CITY SCHOOL DISTRICT,WESTERN NEW YORK,2010-2012,149,9.4,253,16.0,402,25.4,ELEMENTARY,SCHOOL DISTRICT,130 BEATTIE AVE,LOCKPORT,NY,14094,"(43.1608, -78.6804)"
600601,TIOGA,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,NEW YORK - PENN,2014-2016,80,16.4,67,13.8,147,30.3,ELEMENTARY,SCHOOL DISTRICT,5 SHELDON GUILE BLVD,OWEGO,NY,13827,"(42.1135, -76.272)"
581002,SUFFOLK,OYSTERPONDS UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,,,,,,,ELEMENTARY,SCHOOL DISTRICT,23405 MAIN RD,ORIENT,NY,11957,"(41.1433, -72.3004)"
513102,ST. LAWRENCE,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2014-2016,,,34,23.7,,,ELEMENTARY,SCHOOL DISTRICT,2512 COUNTY HWY 24,RUSSELL,NY,13684,"(44.4301, -75.1459)"
471601,OTSEGO,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2014-2016,56,20.0,51,18.2,107,38.3,DISTRICT TOTAL,SCHOOL DISTRICT,2641 STATE HWY 7,OTEGO,NY,13825,"(42.3705, -75.2243)"
661800,WESTCHESTER,RYE CITY SCHOOL DISTRICT,HUDSON VALLEY,2010-2012,54,11.7,40,8.7,94,20.4,MIDDLE/HIGH,SCHOOL DISTRICT,"411 THEODORE FREMD AVE, ST 1005",RYE,NY,10580,"(40.9766, -73.6976)"
91101,CLINTON,PERU CENTRAL SCHOOL DISTRICT,NORTHEASTERN NEW YORK,2012-2014,73,18.3,60,15.0,133,33.3,DISTRICT TOTAL,SCHOOL DISTRICT,17 SCHOOL ST,PERU,NY,12972,"(44.5821, -73.5333)"
10,COLUMBIA,COLUMBIA,NORTHEASTERN NEW YORK,2016-2018,343,15.1,430,18.9,773,34.0,DISTRICT TOTAL,COUNTY,,,,,
280206,NASSAU,SEAFORD UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,79,23.1,43,12.6,122,35.7,MIDDLE/HIGH,SCHOOL DISTRICT,1600 WASHINGTON AVE,SEAFORD,NY,11783,"(40.6855, -73.4856)"
680601,YATES,PENN YAN CENTRAL SCHOOL DISTRICT,FINGER LAKES,2016-2018,60,16.3,70,19.1,130,35.4,ELEMENTARY,SCHOOL DISTRICT,1 SCHOOL DR,PENN YAN,NY,14527,"(42.6671, -77.063)"
580208,SUFFOLK,MILLER PLACE UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2012-2014,97,16.9,82,14.3,179,31.1,ELEMENTARY,SCHOOL DISTRICT,7 MEMORIAL DR,MILLER PLACE,NY,11764,"(40.9347, -72.9867)"
462001,OSWEGO,PHOENIX CENTRAL SCHOOL DISTRICT,CENTRAL NEW YORK,2016-2018,115,17.7,135,20.7,250,38.4,DISTRICT TOTAL,SCHOOL DISTRICT,116 VOLNEY ST,PHOENIX,NY,13135,"(43.2391, -76.3007)"
580509,SUFFOLK,WEST ISLIP UNION FREE SCHOOL DISTRICT,NASSAU-SUFFOLK,2016-2018,159,14.0,156,13.8,315,27.8,DISTRICT TOTAL,SCHOOL DISTRICT,100 SHERMAN AVE,WEST ISLIP,NY,11795,"(40.7047, -73.3038)"
